Daily,Weekly,Monthly,Annual
0.00338553,-0.005952399,0.079422957,-0.286128948
0.002110151,0,0.078383928,-0.300865338
-0.011021731,0.007559885,0.070790019,-0.309848368
0.005949869,0.024006207,0.097787153,-0.30343494
-0.006376217,0.022623504,0.093768159,-0.28373507
0.009337929,0.035194248,0.097053184,-0.288108603
0.009670035,0.025444543,0.083449203,-0.284448326
0.005424591,0.014538158,0.074167743,-0.2829513
0.004567166,0.024256071,0.06172558,-0.285603502
0.006194527,0.017655971,0.064564411,-0.306921478
-0.000411777,0.02279301,0.040344318,-0.306381973
-0.001236349,0.034807237,0.049025486,-0.311578736
0.015142503,0.045150756,0.052220699,-0.32393263
-0.002032934,0.019707052,0.029219609,-0.358068511
0.011331566,0.023729245,0.030068411,-0.38851555
0.011602451,0.027388098,-0.003628305,-0.398048015
0.00910717,0.018132148,-0.016443122,-0.419888435
-0.0103012,0.00354122,-0.01869957,-0.433241896
0.001989259,0.029817823,-0.032789823,-0.419905792
0.014990419,0.02975944,-0.065280715,-0.435318071
0.002346501,0.011677828,-0.105621578,-0.43688547
-0.005483758,0.005065275,-0.074588857,-0.444701446
0.015975403,0.010937609,-0.08822614,-0.436175398
0.001930875,-0.012055367,-0.100347974,-0.436478389
-0.003091193,-0.006580244,-0.089961853,-0.451048614
-0.004266053,-0.021514618,-0.070126862,-0.468147767
0.000388576,-0.008979174,-0.052255158,-0.476319686
-0.007017573,-0.007408886,-0.046520016,-0.492476485
0.007405998,-0.008249899,-0.055916435,-0.470943037
-0.018025566,-0.01684003,-0.058781661,-0.505017282
0.008269391,-0.021179613,-0.06282653,-0.507798708
0.001958864,-0.030661371,-0.066475035,-0.511479432
-0.007858587,-0.025769513,-0.073475927,-0.513438297
-0.001184133,-0.04230238,-0.063513406,-0.540857911
-0.022365149,-0.07161988,-0.052291548,-0.545790005
-0.001212366,-0.074605175,-0.021637913,-0.544086748
0.006850722,-0.040013587,-0.02001292,-0.493984809
-0.024391453,-0.06598535,-0.021104679,-0.530427468
-0.030501633,-0.037740328,0.007788521,-0.478434128
-0.025350445,0.005078301,0.034608415,-0.455932537
0.033379222,0.047172544,0.050901573,-0.425907627
-0.019121041,0.027398974,0.022061249,-0.463292195
0.003853569,0.052643733,0.025414328,-0.411920908
0.012316996,0.032376172,0.005115101,-0.432098706
0.016743798,0.024599948,-0.056885315,-0.4543397
0.013605652,-0.014214286,-0.045867913,-0.474413505
0.006123718,-0.023199052,-0.09531018,-0.510279772
-0.016413992,-0.034364797,-0.104592032,-0.531524053
0.004540771,-0.01584687,-0.082320849,-0.557549245
-0.022070436,-0.010349916,-0.166305526,-0.562812821
0.004620886,0.020009004,-0.1432628,-0.546543706
-0.005042027,0.015800745,-0.183495758,-0.54103426
0.002103935,0.026601735,-0.132689287,-0.532398984
0.010037725,0.028999547,-0.161110531,-0.574010617
0.008288485,0.015280083,-0.179080871,-0.583302352
0.000412626,-0.00206569,-0.222834066,-0.60283955
0.005758963,0.002060582,-0.215540515,-0.599488529
0.004501747,-0.019466343,-0.19803085,-0.627276487
-0.003681739,-0.040413748,-0.21207801,-0.680568398
-0.009057287,-0.086415429,-0.176111372,-0.693147181
0.004538898,-0.049596941,-0.177865001,-0.611388062
-0.015767962,-0.089972454,-0.171592982,-0.583678196
-0.016445658,-0.077362627,-0.166141988,-0.579042075
-0.04968342,-0.055059777,-0.17065518,-0.550726841
0.027761201,-0.084820262,-0.113936555,-0.517400662
-0.035836615,-0.111609174,-0.127280405,-0.518533071
-0.003158135,-0.11138463,-0.066582651,-0.480509069
0.005857192,-0.062462052,-0.074073213,-0.47589533
-0.079443905,-0.094636552,-0.041271332,-0.4905181
0.00097229,-0.023125262,0.036298159,-0.408875586
-0.035612072,-0.059562261,0.042802539,-0.420889578
0.045764443,-0.016244012,0.083059301,-0.40320181
-0.026317308,-0.038739828,0.046060773,-0.452741267
-0.007932615,-0.021967933,0.033506412,-0.326448568
-0.03546471,0.018249582,0.05942342,-0.332299769
0.007706177,0.042903375,0.110709772,-0.250725196
0.023268627,0.046008114,0.089992259,-0.265080335
-0.009545413,0.01242252,0.072320662,-0.2646168
0.0322849,0.001009082,0.09664012,-0.272154588
-0.010810916,-0.024240613,0.056533694,-0.321819604
0.010810916,0.000987654,0.040663879,-0.294954832
-0.010316967,0.015037877,0.036001008,-0.314429581
-0.020958851,0.014706147,0.041592068,-0.282919768
0.007035205,0.074324072,0.081786793,-0.272501199
0.014417351,0.065414452,0.074751588,-0.319393081
0.024861139,0.058473771,0.044408841,-0.343505799
-0.010648697,0.038257322,0.013865869,-0.360050882
0.038659073,0.057671934,-0.01371898,-0.339786726
-0.001874415,-0.019858809,-0.045985113,-0.406167602
0.00747667,0,-0.069931398,-0.414180273
0.00464469,0.008344972,-0.063917981,-0.442453677
0.008765915,-0.009311054,-0.068066517,-0.422759299
-0.03887167,-0.01247994,-0.050399175,-0.422373444
0.017984394,0.041165775,-0.019287001,-0.370274989
0.015821642,0.015359855,-0.027581396,-0.377255145
-0.013011336,-0.027142518,-0.038113293,-0.416607285
0.00559703,-0.007983137,-0.035224965,-0.403595949
0.014774045,-0.018306073,-0.033580833,-0.431140762
-0.007821526,-0.013844245,-0.053659931,-0.441629086
-0.026680731,-0.006022719,-0.031435851,-0.423172933
0.006148045,0.004732617,0.002842257,-0.428013437
-0.004725907,-0.007097262,-0.003778937,-0.429804176
0.019235873,-0.040604901,0.012241207,-0.430163642
0,-0.053447834,-0.00652683,-0.434937948
-0.015925395,-0.079268534,-0.01639765,-0.441419785
-0.005681833,-0.049853052,-0.007582975,-0.440050688
-0.038233546,-0.043675064,0.013207739,-0.440988959
0.00639294,0.02099174,0.06493928,-0.398337144
-0.0258207,0.006839304,0.064538521,-0.409148354
0.013490087,0.042350002,0.094944282,-0.351371413
0.000496155,0.03414966,0.075029207,-0.378535696
0.026433257,0.023530497,0.064352492,-0.363215562
-0.007759496,0.004338402,0.023395672,-0.370573708
0.009689998,0.006792845,0.032569929,-0.379751809
0.005289745,0.0115054,0.026173276,-0.385889405
-0.010123008,0.013813032,0.010021558,-0.388346288
0.007241161,0.023462891,0.001936109,-0.376103887
-0.005305052,0.027515967,-0.03027575,-0.405465108
0.014402553,0.033288856,-0.011673284,-0.408128226
0.007597377,0.009015482,-0.042352399,-0.42617377
-0.000473149,-0.005692615,-0.06902666,-0.417122193
0.011294238,0.009889414,-0.083875568,-0.422408599
0.000467836,0.012093171,-0.124944792,-0.423645281
-0.00987082,0.017617516,-0.139832104,-0.433448912
-0.00711072,0.032073398,-0.086281622,-0.41925843
0.01510888,0.03275913,-0.091606296,-0.431002511
0.013497994,0.007469689,-0.094279783,-0.469066861
0.005992182,-0.020551868,-0.150382169,-0.487069367
0.004585061,-0.025129289,-0.15583715,-0.5251744
-0.006424988,-0.026421004,-0.172307818,-0.538343205
-0.01018056,-0.030857988,-0.206365209,-0.542950638
-0.014523563,-0.038885885,-0.171588663,-0.527238653
0.001414761,-0.04933302,-0.168170156,-0.56032392
0.003293346,-0.037450368,-0.153522539,-0.570871164
-0.010861972,-0.057020275,-0.174554709,-0.588444467
-0.018208457,-0.065235187,-0.204794413,-0.559141067
-0.024970698,-0.062348786,-0.162974147,-0.590304338
0.013297413,-0.067153075,-0.168046148,-0.61268505
-0.016276562,-0.094869964,-0.190180143,-0.637947631
-0.019076884,-0.034913741,-0.159802291,-0.557132549
-0.015322057,-0.028272251,-0.106318343,-0.613767487
-0.029774986,-0.000514801,-0.088744033,-0.576222293
-0.014419475,-0.013344207,-0.054479702,-0.58566802
0.043679661,0.00161247,-0.057569852,-0.614056637
-0.012435393,-0.053952798,-0.113287492,-0.693147181
0.012435393,-0.081999783,-0.12419038,-0.699423352
-0.042604392,-0.069839191,-0.125472151,-0.694177577
0.000537201,-0.038339855,-0.113092281,-0.746677201
-0.011885607,-0.022814678,-0.111826055,-0.630691924
-0.040482378,-0.028667895,-0.134152704,-0.632011181
0.024595986,-0.029287192,-0.128450941,-0.509129271
-0.011105056,-0.03027137,-0.137087444,-0.540338412
0.016062378,-0.049209012,-0.104058553,-0.572823792
-0.017738824,-0.074107972,-0.094431445,-0.611921741
-0.041101676,-0.042267857,-0.056961039,-0.576110135
0.023611808,0.033240883,-0.04043357,-0.504628857
-0.030042698,0.011881328,-0.053182265,-0.51577048
-0.008836582,0.046413372,-0.002348797,-0.441897922
0.014101291,0.037740328,0.002364067,-0.442227307
0.034407064,0.011601058,0.003494471,-0.490039656
0.002252253,-0.046144288,-0.039671773,-0.492578981
0.004489345,-0.037242918,-0.053723573,-0.513453746
-0.017509626,-0.071956786,-0.072558652,-0.539796693
-0.012037979,-0.052643733,-0.068992871,-0.555493243
-0.023338282,-0.07481801,-0.031637085,-0.539490938
0.011153623,-0.086260344,0.001179941,-0.48499142
-0.030224523,-0.081454484,-0.027220616,-0.489456055
0.001803427,-0.029306127,-0.012106685,-0.429210516
-0.034212255,-0.005420067,-0.013301284,-0.434717651
-0.034780616,0.04852377,-0.007485999,-0.370352357
0.015959483,0.05873018,0.027920595,-0.29933269
0.021923835,0.053633808,-0.003807111,-0.336345582
0.025689486,0.052500744,-0.037240024,-0.373455059
0.019731582,0.02268754,-0.070676483,-0.402751402
-0.024574206,0.018187653,-0.122679551,-0.454610575
0.010863112,0.034002679,-0.132145391,-0.457461255
0.02079077,0.01134002,-0.09765386,-0.452156636
-0.004123717,-0.023796483,-0.111191054,-0.510433774
0.015231695,-0.033616611,-0.095959741,-0.511219247
-0.00875918,-0.023530497,-0.144891354,-0.557437929
-0.011799547,-0.005292573,-0.130770231,-0.564024318
-0.014345733,-0.01073996,-0.105690277,-0.534850803
-0.013943845,-0.01150482,-0.112005058,-0.555560206
0.025317808,0.003047854,-0.106853965,-0.564971987
0.009478744,-0.050666924,-0.109336664,-0.570087088
-0.017246934,-0.05951969,-0.100393834,-0.592277867
-0.015110593,-0.05804098,-0.050441196,-0.610845939
0.000608828,-0.054439465,-0.03029598,-0.577125066
-0.02839697,-0.062795266,-0.01842804,-0.599664598
0.000625978,-0.066669783,0.007485999,-0.541773409
-0.015768223,-0.101335807,0.015523441,-0.571893606
-0.011509078,-0.040212941,0.021384463,-0.583093309
-0.007746972,-0.021450286,0.018477748,-0.594626725
-0.032271487,-0.002595719,0.014157251,-0.618854058
-0.034040046,-0.00402415,0.057864694,-0.623351419
0.045354643,0.035377839,0.06825391,-0.575671979
0.007253576,0.003303604,0.035114141,-0.644703741
0.011107595,-0.024610487,0.015645691,-0.678795988
-0.033699918,-0.044510835,0.025025368,-0.610259521
0.005361943,0.012024193,0.058725286,-0.602000102
0.013280408,0.025083823,0.071574207,-0.590330003
-0.020660515,0.04450912,0.079839724,-0.645488452
-0.008792752,0.070204259,0.09928147,-0.623570865
0.022835109,0.091473779,0.103184236,-0.640224779
0.018421574,0.066155739,0.061795719,-0.637613223
0.032705704,0.056397586,0.052693878,-0.638599734
0.005034624,0.013784679,0.021224267,-0.668839346
0.012476768,-0.005665738,0.014334929,-0.745332934
-0.002482931,-0.030209975,0.006796443,-0.759133329
0.008663421,-0.016291087,0.014805946,-0.688806088
-0.009907202,-0.048605338,-0.000616333,-0.680291172
-0.014415793,-0.026483263,0.012368741,-0.628686447
-0.012067469,-0.024282343,0.068319244,-0.624827937
0.011435957,0.008272398,0.096181134,-0.623430397
-0.023650831,-0.003163558,0.087642889,-0.587155152
0.012214874,0.038698137,0.105489873,-0.552204766
-0.012214874,0.048029187,0.102545054,-0.56217497
0.020487272,0.059025292,0.097894161,-0.597014101
0,0.033648034,0.086166068,-0.621032866
0.018210864,0.015094626,0.099449544,-0.60349881
0.021545924,0.006203494,0.097175272,-0.627520266
-0.001218769,-0.014106336,0.101271778,-0.693147181
-0.004889985,-0.014742282,0.091422366,-0.693147181
-0.018553408,-0.004914015,0.107380533,-0.674931741
0.009319732,0.019165965,0.118199096,-0.675820014
0.001236094,0.003087375,0.080185412,-0.699973146
-0.001854715,0.004929154,0.077807113,-0.712480492
0.004938282,0.048318577,0.070476918,-0.674753038
0.005526572,0.059174716,0.085522173,-0.701805243
-0.006758858,0.056545856,0.058857996,-0.702375176
0.003077873,0.057500868,0.090703689,-0.701815965
0.041534709,0.06369305,0.085371024,-0.737766583
0.01579442,0.005292573,0.032485455,-0.800081261
0.002897713,-0.001742667,0.009818156,-0.827757009
-0.005803847,0.008643096,0.00231214,-0.834646743
0.009270055,0.030383535,0.033765726,-0.749415762
-0.016865768,0.046755911,0.013745921,-0.712949808
0.00875918,0.052553497,0.043609894,-0.656863327
0.013283476,0.054862499,0.046017775,-0.707198934
0.015936592,0.033844178,0.035506688,-0.693721069
0.025642431,-0.010786366,0.002819286,-0.708510214
-0.011068182,-0.037571001,-0.016089113,-0.793201673
0.011068182,-0.035687729,-0.010629471,-0.756906929
-0.007734845,-0.026772374,-0.035287895,-0.777510344
-0.028693952,-0.040175134,-0.046546427,-0.770973821
-0.001142205,0.013605652,-0.050332449,-0.748293116
-0.00918491,0.012493064,-0.047391143,-0.739939342
0.019983537,0.010327114,-0.048444203,-0.68854418
-0.021137605,-0.016529302,-0.072674031,-0.708527717
0.025086834,0,-0.048501522,-0.686242665
-0.002254792,0.000562905,-0.087011377,-0.699926868
-0.01135086,-0.007932053,-0.071333564,-0.679694063
-0.006872879,0.016417012,-0.06545218,-0.687455646
-0.004608303,0.034456953,-0.055537011,-0.689704836
0.025649739,0.041837645,-0.035256295,-0.709445562
-0.01074975,-0.000562905,-0.073545384,-0.760052033
0.012998205,0.016920877,-0.082985981,-0.749302283
0.011167062,-0.001685867,-0.108422157,-0.786662229
0.002772389,-0.026443172,-0.135357442,-0.777084191
-0.01675081,-0.048208938,-0.123613956,-0.811761126
0.006734032,-0.063938101,-0.133531393,-0.790035181
-0.00560854,-0.068873032,-0.161072417,-0.798010678
-0.013590243,-0.073502462,-0.15087521,-0.806160955
-0.018993377,-0.06415851,-0.137284967,-0.802697381
-0.032479973,-0.042130229,-0.153569791,-0.818659019
0.001799101,-0.023073276,-0.127206045,-0.787497437
-0.01023797,-0.011449357,-0.149667038,-0.76840805
-0.004246291,-0.006680863,-0.090539495,-0.815328494
0.003034904,0.000607718,-0.115885142,-0.829026094
-0.01342302,0.013245227,-0.091318159,-0.848915329
0.01342302,0.014028897,-0.085895181,-0.883362217
-0.005469476,-0.019584469,-0.094643735,-0.926953438
0.00304229,-0.026552965,-0.093179605,-0.932261587
0.015672412,-0.045363478,-0.063971651,-0.961972125
-0.01263935,-0.046520016,-0.095968291,-1.013247003
-0.020190346,-0.060548913,-0.093252939,-1.002256458
-0.012437971,-0.061165559,-0.0763926,-0.995355344
-0.015768223,-0.04413892,-0.086215244,-0.938756477
0.014515875,-0.028370697,-0.085567584,-0.896151599
-0.026668247,-0.078164773,-0.142522642,-0.958523495
-0.020806993,-0.057612753,-0.116577199,-0.946670334
0.004588668,-0.057467652,-0.101571528,-0.925863342
0,-0.013166747,-0.096029863,-0.896218838
-0.035278201,-0.042758684,-0.092436615,-0.942128539
-0.006116227,0.020121403,-0.096666112,-0.895173808
-0.020661892,0.018237588,-0.089803895,-0.874242496
0.048889573,0.043573946,-0.080390715,-0.829366345
-0.029591937,-0.009320973,-0.12551664,-0.917285262
0.027601887,0.052521209,-0.117953699,-0.921423335
-0.008000043,0.008595094,-0.19434575,-0.964583012
0.004674466,0.006671139,-0.202606228,-0.970618287
-0.004005346,-0.001333334,-0.134578862,-0.961257435
0.032250245,-0.019588603,-0.098324753,-0.967760067
-0.016324228,-0.066959411,-0.141706838,-0.930313463
-0.009923998,-0.093074366,-0.113513034,-0.935566836
-0.003330006,-0.083873173,-0.119946278,-0.91728857
-0.022260616,-0.086344488,-0.089987479,-0.915623843
-0.015120563,-0.05395354,-0.065539477,-0.927264779
-0.042439183,-0.035239728,-0.048963309,-0.947235536
-0.000722805,-0.032308243,-0.015289704,-0.903012231
-0.005801322,-0.030839448,-0.012368292,-0.905860859
0.010130333,-0.036286839,-0.017608672,-0.925423215
0.003593249,-0.042653524,-0.045663308,-0.930064056
-0.039507698,-0.068275769,-0.053031571,-0.933657304
0.00074599,-0.077558234,0.086451519,-0.903315573
-0.011248713,-0.094564746,0.071921713,-0.945420842
0.003763648,-0.010614201,0.129280288,-0.969332001
-0.022028996,0.017870915,0.11886768,-0.957316228
-0.048790164,0.02876807,0.164628837,-0.991640169
-0.016260521,0.08942781,0.1963358,-1.020308064
0.072701832,0.089331089,0.195216204,-1.019831411
0.032248764,0.043258049,0.138568229,-1.039423417
-0.01113184,0.013196672,0.097655632,-1.019194244
0.011869576,0.025784117,0.129980319,-0.971913889
-0.016357242,0.005148963,0.107570461,-1.028145578
0.026628792,0.023704814,0.084071026,-1.071253836
0.002187387,-0.013965681,0.047746867,-1.097882628
0.001455604,-0.034077371,0.053875537,-1.026274689
-0.008765578,-0.03930799,0.062035391,-1.048264896
0.002198608,0.06943298,0.043079166,-1.014907915
-0.011041702,0.053450556,0.030993472,-0.981317415
-0.017924304,0.110602121,0.02123844,-0.970275713
-0.003775014,0.121877464,0.063501812,-1.010659381
0.099975391,0.14938464,0.076428597,-0.994538531
-0.013783816,0.032326047,-0.010320009,-1.119359921
0.046109863,0.028729746,0.014468044,-1.105576105
-0.006648961,-0.00132626,-0.055172316,-1.145416355
0.023732162,-0.003341132,-0.048523355,-1.181327009
-0.017083201,-0.005880448,-0.094203301,-1.240461098
-0.017380117,0.000662471,-0.072834379,-1.223377896
0.016053856,-0.021814089,-0.044819635,-1.190355003
-0.008663833,-0.047563313,-0.092394726,-1.224306429
0.021192846,-0.030583423,-0.079373588,-1.177985876
-0.010540282,-0.042160811,-0.105651806,-1.221157629
-0.039856677,-0.059342332,-0.080649956,-1.18863844
-0.009695367,-0.029372741,-0.047275117,-1.181933971
0.008316056,-0.040474108,-0.052136048,-1.181268011
0.009615459,-0.024451096,-0.067072209,-1.147402453
-0.027721803,-0.024914784,-0.072269398,-1.157017912
-0.009887086,0.016033805,-0.048965865,-1.082578484
-0.020796734,0.036925128,-0.007122537,-1.078934914
0.024339068,0.034191365,0,-1.029329604
0.009151771,0.009852296,-0.008522779,-1.080391743
0.013226785,-0.021247258,0.00140056,-1.093718885
0.011004238,-0.030188323,-0.028763821,-1.076047229
-0.023530497,-0.030557933,-0.036215657,-1.063002211
0,-0.03854867,-0.009852296,-1.010201331
-0.021947784,-0.034191365,-0.007732903,-0.957754856
0.004285721,-0.017328953,-0.00790518,-0.95051322
0.010634627,-0.007153106,-0.02015907,-0.906008776
-0.031521234,-0.024269571,-0.034436688,-0.88539086
0.004357305,-0.007304634,0.013733501,-0.823564276
-0.005085372,-0.018282045,0.00361664,-0.814741819
0.014461568,-0.008778403,0.018759569,-0.849728586
-0.006481838,-0.02765824,-0.005037794,-0.779310519
-0.014556298,0.010779838,0.005763705,-0.752688574
-0.006620105,0.01166194,0.001465202,-0.69608404
0.004418269,0.034098334,-0.014870162,-0.600860689
-0.004418269,0.048755175,-0.023792944,-0.610677082
0.031956241,0.036235848,-0.051487526,-0.571680899
-0.013674197,0.007832009,-0.092027511,-0.608879617
0.015816289,0.024339068,-0.089385735,-0.678758443
0.01907511,0.010642172,-0.0996706,-0.633614033
-0.016937596,-0.030552998,-0.166354539,-0.620940445
0.003552402,-0.021583572,-0.158549427,-0.62638693
0.002832863,-0.028778965,-0.176381785,-0.61802655
